_init,"[('0x8066ea4', '0x80670ae', 'OPENSSL_cpuid_setup', 'local_function', 'function'), ('0x804c050', '0x804c054', '__x86.get_pc_thunk.bx', 'local_function', 'function'), ('0x804a820', '0x804a848', '_init', 'local_function', 'function'), ('0x804b530', '0x804b536', '__gmon_start__', 'local_function', 'function')]"
ec_GFp_simple_group_clear_finish,"[('UNKNOWN', -1), ('UNKNOWN', -1)]"
ec_GFp_simple_group_copy,"[('UNKNOWN', -1), ('0x8121645', '0x81216d7', 'ec_GFp_simple_group_copy', 'local_function', 'function'), ('0x8121645', '0x81216d7', 'ec_GFp_simple_group_copy', 'local_function', 'function'), ('UNKNOWN', -1), ('0x8121645', '0x81216d7', 'ec_GFp_simple_group_copy', 'local_function', 'function'), ('0x8121645', '0x81216d7', 'ec_GFp_simple_group_copy', 'local_function', 'function')]"
ec_GFp_simple_group_set_curve,"[('0x81216d7', '0x8121943', 'ec_GFp_simple_group_set_curve', 'local_function', 'function'), ('UNKNOWN', -1), ('UNKNOWN', -1), ('0x81216d7', '0x8121943', 'ec_GFp_simple_group_set_curve', 'local_function', 'function'), ('0x81216d7', '0x8121943', 'ec_GFp_simple_group_set_curve', 'local_function', 'function'), ('UNKNOWN', -1), ('UNKNOWN', -1), ('UNKNOWN', -1), ('UNKNOWN', -1), ('UNKNOWN', -1), ('0x81216d7', '0x8121943', 'ec_GFp_simple_group_set_curve', 'local_function', 'function'), ('UNKNOWN', -1), ('UNKNOWN', -1), ('0x81216d7', '0x8121943', 'ec_GFp_simple_group_set_curve', 'local_function', 'function'), ('UNKNOWN', -1), ('UNKNOWN', -1), ('0x81216d7', '0x8121943', 'ec_GFp_simple_group_set_curve', 'local_function', 'function'), ('UNKNOWN', -1), ('UNKNOWN', -1), ('0x81216d7', '0x8121943', 'ec_GFp_simple_group_set_curve', 'local_function', 'function'), ('0x81216d7', '0x8121943', 'ec_GFp_simple_group_set_curve', 'local_function', 'function'), ('UNKNOWN', -1), ('0x81216d7', '0x8121943', 'ec_GFp_simple_group_set_curve', 'local_function', 'function'), ('0x81216d7', '0x8121943', 'ec_GFp_simple_group_set_curve', 'local_function', 'function'), ('UNKNOWN', -1), ('0x81216d7', '0x8121943', 'ec_GFp_simple_group_set_curve', 'local_function', 'function'), ('0x81216d7', '0x8121943', 'ec_GFp_simple_group_set_curve', 'local_function', 'function'), ('0x81216d7', '0x8121943', 'ec_GFp_simple_group_set_curve', 'local_function', 'function'), ('UNKNOWN', -1)]"
ec_GFp_simple_group_get_curve,"[('UNKNOWN', -1), ('0x8121943', '0x8121aaa', 'ec_GFp_simple_group_get_curve', 'local_function', 'function'), ('UNKNOWN', -1), ('0x8121943', '0x8121aaa', 'ec_GFp_simple_group_get_curve', 'local_function', 'function'), ('0x8121943', '0x8121aaa', 'ec_GFp_simple_group_get_curve', 'local_function', 'function'), ('0x8121943', '0x8121aaa', 'ec_GFp_simple_group_get_curve', 'local_function', 'function'), ('UNKNOWN', -1), ('0x8121943', '0x8121aaa', 'ec_GFp_simple_group_get_curve', 'local_function', 'function'), ('0x8121943', '0x8121aaa', 'ec_GFp_simple_group_get_curve', 'local_function', 'function'), ('UNKNOWN', -1), ('0x8121943', '0x8121aaa', 'ec_GFp_simple_group_get_curve', 'local_function', 'function'), ('0x8121943', '0x8121aaa', 'ec_GFp_simple_group_get_curve', 'local_function', 'function'), ('0x8121943', '0x8121aaa', 'ec_GFp_simple_group_get_curve', 'local_function', 'function')]"
ec_GFp_simple_group_get_degree,"[('UNKNOWN', -1), ('UNKNOWN', -1)]"
ec_GFp_simple_group_check_discriminant,"[('0x8121ad0', '0x8121dca', 'ec_GFp_simple_group_check_discriminant', 'local_function', 'function'), ('0x8121ad0', '0x8121dca', 'ec_GFp_simple_group_check_discriminant', 'local_function', 'function'), ('UNKNOWN', -1), ('UNKNOWN', -1), ('0x8121ad0', '0x8121dca', 'ec_GFp_simple_group_check_discriminant', 'local_function', 'function'), ('0x8121ad0', '0x8121dca', 'ec_GFp_simple_group_check_discriminant', 'local_function', 'function'), ('UNKNOWN', -1), ('UNKNOWN', -1), ('0x8121ad0', '0x8121dca', 'ec_GFp_simple_group_check_discriminant', 'local_function', 'function'), ('UNKNOWN', -1), ('UNKNOWN', -1), ('0x8121ad0', '0x8121dca', 'ec_GFp_simple_group_check_discriminant', 'local_function', 'function'), ('0x8121ad0', '0x8121dca', 'ec_GFp_simple_group_check_discriminant', 'local_function', 'function'), ('UNKNOWN', -1), ('UNKNOWN', -1), ('0x8121ad0', '0x8121dca', 'ec_GFp_simple_group_check_discriminant', 'local_function', 'function'), ('UNKNOWN', -1), ('UNKNOWN', -1), ('UNKNOWN', -1), ('0x8121ad0', '0x8121dca', 'ec_GFp_simple_group_check_discriminant', 'local_function', 'function'), ('UNKNOWN', -1), ('0x8121ad0', '0x8121dca', 'ec_GFp_simple_group_check_discriminant', 'local_function', 'function'), ('UNKNOWN', -1), ('0x8121ad0', '0x8121dca', 'ec_GFp_simple_group_check_discriminant', 'local_function', 'function'), ('UNKNOWN', -1), ('0x8121ad0', '0x8121dca', 'ec_GFp_simple_group_check_discriminant', 'local_function', 'function'), ('UNKNOWN', -1), ('0x8121ad0', '0x8121dca', 'ec_GFp_simple_group_check_discriminant', 'local_function', 'function'), ('UNKNOWN', -1), ('0x8121ad0', '0x8121dca', 'ec_GFp_simple_group_check_discriminant', 'local_function', 'function'), ('0x8121ad0', '0x8121dca', 'ec_GFp_simple_group_check_discriminant', 'local_function', 'function')]"
ec_GFp_simple_point_init,"[('UNKNOWN', -1), ('UNKNOWN', -1), ('0x8121dca', '0x8121e61', 'ec_GFp_simple_point_init', 'local_function', 'function'), ('UNKNOWN', -1), ('0x8121dca', '0x8121e61', 'ec_GFp_simple_point_init', 'local_function', 'function'), ('0x8121dca', '0x8121e61', 'ec_GFp_simple_point_init', 'local_function', 'function')]"
ec_GFp_simple_point_finish,"[('UNKNOWN', -1), ('UNKNOWN', -1)]"
ec_GFp_simple_point_clear_finish,"[('UNKNOWN', -1), ('UNKNOWN', -1)]"
ec_GFp_simple_point_copy,"[('UNKNOWN', -1), ('0x8121eef', '0x8121f8d', 'ec_GFp_simple_point_copy', 'local_function', 'function'), ('0x8121eef', '0x8121f8d', 'ec_GFp_simple_point_copy', 'local_function', 'function'), ('0x8121eef', '0x8121f8d', 'ec_GFp_simple_point_copy', 'local_function', 'function'), ('UNKNOWN', -1), ('0x8121eef', '0x8121f8d', 'ec_GFp_simple_point_copy', 'local_function', 'function')]"
ec_GFp_simple_point_set_to_infinity,"[('UNKNOWN', -1), ('UNKNOWN', -1)]"
ec_GFp_simple_set_Jprojective_coordinates_GFp,"[('0x8121fca', '0x8122201', 'ec_GFp_simple_set_Jprojective_coordinates_GFp', 'local_function', 'function'), ('0x8121fca', '0x8122201', 'ec_GFp_simple_set_Jprojective_coordinates_GFp', 'local_function', 'function'), ('0x8121fca', '0x8122201', 'ec_GFp_simple_set_Jprojective_coordinates_GFp', 'local_function', 'function'), ('0x8121fca', '0x8122201', 'ec_GFp_simple_set_Jprojective_coordinates_GFp', 'local_function', 'function'), ('0x8121fca', '0x8122201', 'ec_GFp_simple_set_Jprojective_coordinates_GFp', 'local_function', 'function'), ('UNKNOWN', -1), ('UNKNOWN', -1), ('UNKNOWN', -1), ('0x8121fca', '0x8122201', 'ec_GFp_simple_set_Jprojective_coordinates_GFp', 'local_function', 'function'), ('0x8121fca', '0x8122201', 'ec_GFp_simple_set_Jprojective_coordinates_GFp', 'local_function', 'function'), ('UNKNOWN', -1), ('0x8121fca', '0x8122201', 'ec_GFp_simple_set_Jprojective_coordinates_GFp', 'local_function', 'function'), ('0x8121fca', '0x8122201', 'ec_GFp_simple_set_Jprojective_coordinates_GFp', 'local_function', 'function'), ('0x8121fca', '0x8122201', 'ec_GFp_simple_set_Jprojective_coordinates_GFp', 'local_function', 'function'), ('0x8121fca', '0x8122201', 'ec_GFp_simple_set_Jprojective_coordinates_GFp', 'local_function', 'function'), ('0x8121fca', '0x8122201', 'ec_GFp_simple_set_Jprojective_coordinates_GFp', 'local_function', 'function'), ('UNKNOWN', -1)]"
ec_GFp_simple_get_Jprojective_coordinates_GFp,"[('0x8122201', '0x812238e', 'ec_GFp_simple_get_Jprojective_coordinates_GFp', 'local_function', 'function'), ('UNKNOWN', -1), ('UNKNOWN', -1), ('0x8122201', '0x812238e', 'ec_GFp_simple_get_Jprojective_coordinates_GFp', 'local_function', 'function'), ('0x8122201', '0x812238e', 'ec_GFp_simple_get_Jprojective_coordinates_GFp', 'local_function', 'function'), ('0x8122201', '0x812238e', 'ec_GFp_simple_get_Jprojective_coordinates_GFp', 'local_function', 'function'), ('0x8122201', '0x812238e', 'ec_GFp_simple_get_Jprojective_coordinates_GFp', 'local_function', 'function'), ('UNKNOWN', -1), ('0x8122201', '0x812238e', 'ec_GFp_simple_get_Jprojective_coordinates_GFp', 'local_function', 'function'), ('0x8122201', '0x812238e', 'ec_GFp_simple_get_Jprojective_coordinates_GFp', 'local_function', 'function'), ('UNKNOWN', -1), ('0x8122201', '0x812238e', 'ec_GFp_simple_get_Jprojective_coordinates_GFp', 'local_function', 'function'), ('0x8122201', '0x812238e', 'ec_GFp_simple_get_Jprojective_coordinates_GFp', 'local_function', 'function')]"
ec_GFp_simple_point_set_affine_coordinates,"[('UNKNOWN', -1), ('UNKNOWN', -1), ('0x812238e', '0x812242a', 'ec_GFp_simple_point_set_affine_coordinates', 'local_function', 'function'), ('UNKNOWN', -1), ('UNKNOWN', -1), ('UNKNOWN', -1), ('UNKNOWN', -1), ('0x812238e', '0x812242a', 'ec_GFp_simple_point_set_affine_coordinates', 'local_function', 'function'), ('0x812238e', '0x812242a', 'ec_GFp_simple_point_set_affine_coordinates', 'local_function', 'function')]"
ec_GFp_simple_point_get_affine_coordinates,"[('UNKNOWN', -1), ('UNKNOWN', -1), ('UNKNOWN', -1), ('0x812242a', '0x8122863', 'ec_GFp_simple_point_get_affine_coordinates', 'local_function', 'function'), ('UNKNOWN', -1), ('0x812242a', '0x8122863', 'ec_GFp_simple_point_get_affine_coordinates', 'local_function', 'function'), ('0x812242a', '0x8122863', 'ec_GFp_simple_point_get_affine_coordinates', 'local_function', 'function'), ('0x812242a', '0x8122863', 'ec_GFp_simple_point_get_affine_coordinates', 'local_function', 'function'), ('UNKNOWN', -1), ('UNKNOWN', -1), ('0x812242a', '0x8122863', 'ec_GFp_simple_point_get_affine_coordinates', 'local_function', 'function'), ('UNKNOWN', -1), ('0x812242a', '0x8122863', 'ec_GFp_simple_point_get_affine_coordinates', 'local_function', 'function'), ('0x812242a', '0x8122863', 'ec_GFp_simple_point_get_affine_coordinates', 'local_function', 'function'), ('0x812242a', '0x8122863', 'ec_GFp_simple_point_get_affine_coordinates', 'local_function', 'function'), ('0x812242a', '0x8122863', 'ec_GFp_simple_point_get_affine_coordinates', 'local_function', 'function'), ('0x812242a', '0x8122863', 'ec_GFp_simple_point_get_affine_coordinates', 'local_function', 'function'), ('UNKNOWN', -1), ('UNKNOWN', -1), ('UNKNOWN', -1), ('UNKNOWN', -1), ('0x812242a', '0x8122863', 'ec_GFp_simple_point_get_affine_coordinates', 'local_function', 'function'), ('0x812242a', '0x8122863', 'ec_GFp_simple_point_get_affine_coordinates', 'local_function', 'function'), ('UNKNOWN', -1), ('0x812242a', '0x8122863', 'ec_GFp_simple_point_get_affine_coordinates', 'local_function', 'function'), ('0x812242a', '0x8122863', 'ec_GFp_simple_point_get_affine_coordinates', 'local_function', 'function'), ('0x812242a', '0x8122863', 'ec_GFp_simple_point_get_affine_coordinates', 'local_function', 'function'), ('0x812242a', '0x8122863', 'ec_GFp_simple_point_get_affine_coordinates', 'local_function', 'function'), ('0x812242a', '0x8122863', 'ec_GFp_simple_point_get_affine_coordinates', 'local_function', 'function'), ('0x812242a', '0x8122863', 'ec_GFp_simple_point_get_affine_coordinates', 'local_function', 'function'), ('UNKNOWN', -1), ('UNKNOWN', -1), ('0x812242a', '0x8122863', 'ec_GFp_simple_point_get_affine_coordinates', 'local_function', 'function')]"
ec_GFp_simple_add,"[('0x8122863', '0x8123032', 'ec_GFp_simple_add', 'local_function', 'function'), ('UNKNOWN', -1), ('0x8122863', '0x8123032', 'ec_GFp_simple_add', 'local_function', 'function'), ('0x8122863', '0x8123032', 'ec_GFp_simple_add', 'local_function', 'function'), ('0x8122863', '0x8123032', 'ec_GFp_simple_add', 'local_function', 'function'), ('0x8122863', '0x8123032', 'ec_GFp_simple_add', 'local_function', 'function'), ('UNKNOWN', -1), ('0x8122863', '0x8123032', 'ec_GFp_simple_add', 'local_function', 'function'), ('0x8122863', '0x8123032', 'ec_GFp_simple_add', 'local_function', 'function'), ('0x8122863', '0x8123032', 'ec_GFp_simple_add', 'local_function', 'function'), ('0x8122863', '0x8123032', 'ec_GFp_simple_add', 'local_function', 'function'), ('0x8122863', '0x8123032', 'ec_GFp_simple_add', 'local_function', 'function'), ('0x8122863', '0x8123032', 'ec_GFp_simple_add', 'local_function', 'function'), ('0x8122863', '0x8123032', 'ec_GFp_simple_add', 'local_function', 'function'), ('0x8122863', '0x8123032', 'ec_GFp_simple_add', 'local_function', 'function'), ('0x8122863', '0x8123032', 'ec_GFp_simple_add', 'local_function', 'function'), ('0x8122863', '0x8123032', 'ec_GFp_simple_add', 'local_function', 'function'), ('0x8122863', '0x8123032', 'ec_GFp_simple_add', 'local_function', 'function'), ('UNKNOWN', -1), ('0x8122863', '0x8123032', 'ec_GFp_simple_add', 'local_function', 'function'), ('0x8122863', '0x8123032', 'ec_GFp_simple_add', 'local_function', 'function'), ('UNKNOWN', -1), ('0x8122863', '0x8123032', 'ec_GFp_simple_add', 'local_function', 'function'), ('0x8122863', '0x8123032', 'ec_GFp_simple_add', 'local_function', 'function'), ('UNKNOWN', -1), ('0x8122863', '0x8123032', 'ec_GFp_simple_add', 'local_function', 'function'), ('0x8122863', '0x8123032', 'ec_GFp_simple_add', 'local_function', 'function'), ('0x8122863', '0x8123032', 'ec_GFp_simple_add', 'local_function', 'function'), ('UNKNOWN', -1), ('0x8122863', '0x8123032', 'ec_GFp_simple_add', 'local_function', 'function'), ('0x8122863', '0x8123032', 'ec_GFp_simple_add', 'local_function', 'function'), ('UNKNOWN', -1), ('0x8122863', '0x8123032', 'ec_GFp_simple_add', 'local_function', 'function'), ('0x8122863', '0x8123032', 'ec_GFp_simple_add', 'local_function', 'function'), ('0x8122863', '0x8123032', 'ec_GFp_simple_add', 'local_function', 'function'), ('UNKNOWN', -1), ('0x8122863', '0x8123032', 'ec_GFp_simple_add', 'local_function', 'function'), ('UNKNOWN', -1), ('0x8122863', '0x8123032', 'ec_GFp_simple_add', 'local_function', 'function'), ('0x8122863', '0x8123032', 'ec_GFp_simple_add', 'local_function', 'function'), ('UNKNOWN', -1), ('0x8122863', '0x8123032', 'ec_GFp_simple_add', 'local_function', 'function'), ('UNKNOWN', -1), ('0x8122863', '0x8123032', 'ec_GFp_simple_add', 'local_function', 'function'), ('UNKNOWN', -1), ('0x8122863', '0x8123032', 'ec_GFp_simple_add', 'local_function', 'function'), ('UNKNOWN', -1), ('0x8122863', '0x8123032', 'ec_GFp_simple_add', 'local_function', 'function'), ('UNKNOWN', -1), ('UNKNOWN', -1), ('0x8122863', '0x8123032', 'ec_GFp_simple_add', 'local_function', 'function'), ('UNKNOWN', -1), ('0x8122863', '0x8123032', 'ec_GFp_simple_add', 'local_function', 'function'), ('0x8122863', '0x8123032', 'ec_GFp_simple_add', 'local_function', 'function'), ('0x8122863', '0x8123032', 'ec_GFp_simple_add', 'local_function', 'function'), ('0x8122863', '0x8123032', 'ec_GFp_simple_add', 'local_function', 'function'), ('UNKNOWN', -1), ('0x8122863', '0x8123032', 'ec_GFp_simple_add', 'local_function', 'function'), ('0x8122863', '0x8123032', 'ec_GFp_simple_add', 'local_function', 'function'), ('0x8122863', '0x8123032', 'ec_GFp_simple_add', 'local_function', 'function'), ('UNKNOWN', -1)]"
ec_GFp_simple_dbl,"[('0x8123032', '0x81236ab', 'ec_GFp_simple_dbl', 'local_function', 'function'), ('UNKNOWN', -1), ('0x8123032', '0x81236ab', 'ec_GFp_simple_dbl', 'local_function', 'function'), ('0x8123032', '0x81236ab', 'ec_GFp_simple_dbl', 'local_function', 'function'), ('UNKNOWN', -1), ('0x8123032', '0x81236ab', 'ec_GFp_simple_dbl', 'local_function', 'function'), ('0x8123032', '0x81236ab', 'ec_GFp_simple_dbl', 'local_function', 'function'), ('0x8123032', '0x81236ab', 'ec_GFp_simple_dbl', 'local_function', 'function'), ('0x8123032', '0x81236ab', 'ec_GFp_simple_dbl', 'local_function', 'function'), ('UNKNOWN', -1), ('0x8123032', '0x81236ab', 'ec_GFp_simple_dbl', 'local_function', 'function'), ('0x8123032', '0x81236ab', 'ec_GFp_simple_dbl', 'local_function', 'function'), ('0x8123032', '0x81236ab', 'ec_GFp_simple_dbl', 'local_function', 'function'), ('0x8123032', '0x81236ab', 'ec_GFp_simple_dbl', 'local_function', 'function'), ('0x8123032', '0x81236ab', 'ec_GFp_simple_dbl', 'local_function', 'function'), ('0x8123032', '0x81236ab', 'ec_GFp_simple_dbl', 'local_function', 'function'), ('UNKNOWN', -1), ('0x8123032', '0x81236ab', 'ec_GFp_simple_dbl', 'local_function', 'function'), ('UNKNOWN', -1), ('0x8123032', '0x81236ab', 'ec_GFp_simple_dbl', 'local_function', 'function'), ('0x8123032', '0x81236ab', 'ec_GFp_simple_dbl', 'local_function', 'function'), ('0x8123032', '0x81236ab', 'ec_GFp_simple_dbl', 'local_function', 'function'), ('0x8123032', '0x81236ab', 'ec_GFp_simple_dbl', 'local_function', 'function'), ('UNKNOWN', -1), ('0x8123032', '0x81236ab', 'ec_GFp_simple_dbl', 'local_function', 'function'), ('0x8123032', '0x81236ab', 'ec_GFp_simple_dbl', 'local_function', 'function'), ('0x8123032', '0x81236ab', 'ec_GFp_simple_dbl', 'local_function', 'function'), ('0x8123032', '0x81236ab', 'ec_GFp_simple_dbl', 'local_function', 'function'), ('0x8123032', '0x81236ab', 'ec_GFp_simple_dbl', 'local_function', 'function'), ('UNKNOWN', -1), ('UNKNOWN', -1), ('UNKNOWN', -1), ('0x8123032', '0x81236ab', 'ec_GFp_simple_dbl', 'local_function', 'function'), ('UNKNOWN', -1), ('0x8123032', '0x81236ab', 'ec_GFp_simple_dbl', 'local_function', 'function'), ('UNKNOWN', -1), ('0x8123032', '0x81236ab', 'ec_GFp_simple_dbl', 'local_function', 'function'), ('0x8123032', '0x81236ab', 'ec_GFp_simple_dbl', 'local_function', 'function'), ('UNKNOWN', -1), ('0x8123032', '0x81236ab', 'ec_GFp_simple_dbl', 'local_function', 'function'), ('0x8123032', '0x81236ab', 'ec_GFp_simple_dbl', 'local_function', 'function'), ('0x8123032', '0x81236ab', 'ec_GFp_simple_dbl', 'local_function', 'function'), ('0x8123032', '0x81236ab', 'ec_GFp_simple_dbl', 'local_function', 'function'), ('UNKNOWN', -1), ('0x8123032', '0x81236ab', 'ec_GFp_simple_dbl', 'local_function', 'function'), ('0x8123032', '0x81236ab', 'ec_GFp_simple_dbl', 'local_function', 'function'), ('0x8123032', '0x81236ab', 'ec_GFp_simple_dbl', 'local_function', 'function'), ('0x8123032', '0x81236ab', 'ec_GFp_simple_dbl', 'local_function', 'function'), ('0x8123032', '0x81236ab', 'ec_GFp_simple_dbl', 'local_function', 'function')]"
ec_GFp_simple_invert,"[('0x81236ab', '0x8123714', 'ec_GFp_simple_invert', 'local_function', 'function'), ('UNKNOWN', -1), ('0x81236ab', '0x8123714', 'ec_GFp_simple_invert', 'local_function', 'function'), ('UNKNOWN', -1), ('UNKNOWN', -1), ('0x81236ab', '0x8123714', 'ec_GFp_simple_invert', 'local_function', 'function'), ('UNKNOWN', -1)]"
ec_GFp_simple_is_at_infinity,"[('UNKNOWN', -1), ('UNKNOWN', -1)]"
ec_GFp_simple_is_on_curve,"[('0x812373a', '0x8123b6b', 'ec_GFp_simple_is_on_curve', 'local_function', 'function'), ('0x812373a', '0x8123b6b', 'ec_GFp_simple_is_on_curve', 'local_function', 'function'), ('0x812373a', '0x8123b6b', 'ec_GFp_simple_is_on_curve', 'local_function', 'function'), ('UNKNOWN', -1), ('0x812373a', '0x8123b6b', 'ec_GFp_simple_is_on_curve', 'local_function', 'function'), ('UNKNOWN', -1), ('UNKNOWN', -1), ('UNKNOWN', -1), ('0x812373a', '0x8123b6b', 'ec_GFp_simple_is_on_curve', 'local_function', 'function'), ('UNKNOWN', -1), ('0x812373a', '0x8123b6b', 'ec_GFp_simple_is_on_curve', 'local_function', 'function'), ('UNKNOWN', -1), ('0x812373a', '0x8123b6b', 'ec_GFp_simple_is_on_curve', 'local_function', 'function'), ('UNKNOWN', -1), ('0x812373a', '0x8123b6b', 'ec_GFp_simple_is_on_curve', 'local_function', 'function'), ('0x812373a', '0x8123b6b', 'ec_GFp_simple_is_on_curve', 'local_function', 'function'), ('0x812373a', '0x8123b6b', 'ec_GFp_simple_is_on_curve', 'local_function', 'function'), ('UNKNOWN', -1), ('UNKNOWN', -1), ('0x812373a', '0x8123b6b', 'ec_GFp_simple_is_on_curve', 'local_function', 'function'), ('0x812373a', '0x8123b6b', 'ec_GFp_simple_is_on_curve', 'local_function', 'function'), ('0x812373a', '0x8123b6b', 'ec_GFp_simple_is_on_curve', 'local_function', 'function'), ('0x812373a', '0x8123b6b', 'ec_GFp_simple_is_on_curve', 'local_function', 'function'), ('0x812373a', '0x8123b6b', 'ec_GFp_simple_is_on_curve', 'local_function', 'function'), ('0x812373a', '0x8123b6b', 'ec_GFp_simple_is_on_curve', 'local_function', 'function'), ('0x812373a', '0x8123b6b', 'ec_GFp_simple_is_on_curve', 'local_function', 'function'), ('UNKNOWN', -1), ('0x812373a', '0x8123b6b', 'ec_GFp_simple_is_on_curve', 'local_function', 'function'), ('0x812373a', '0x8123b6b', 'ec_GFp_simple_is_on_curve', 'local_function', 'function'), ('0x812373a', '0x8123b6b', 'ec_GFp_simple_is_on_curve', 'local_function', 'function'), ('0x812373a', '0x8123b6b', 'ec_GFp_simple_is_on_curve', 'local_function', 'function'), ('UNKNOWN', -1), ('0x812373a', '0x8123b6b', 'ec_GFp_simple_is_on_curve', 'local_function', 'function')]"
ec_GFp_simple_cmp,"[('0x8123b6b', '0x8123f1b', 'ec_GFp_simple_cmp', 'local_function', 'function'), ('UNKNOWN', -1), ('0x8123b6b', '0x8123f1b', 'ec_GFp_simple_cmp', 'local_function', 'function'), ('0x8123b6b', '0x8123f1b', 'ec_GFp_simple_cmp', 'local_function', 'function'), ('0x8123b6b', '0x8123f1b', 'ec_GFp_simple_cmp', 'local_function', 'function'), ('0x8123b6b', '0x8123f1b', 'ec_GFp_simple_cmp', 'local_function', 'function'), ('UNKNOWN', -1), ('0x8123b6b', '0x8123f1b', 'ec_GFp_simple_cmp', 'local_function', 'function'), ('UNKNOWN', -1), ('0x8123b6b', '0x8123f1b', 'ec_GFp_simple_cmp', 'local_function', 'function'), ('0x8123b6b', '0x8123f1b', 'ec_GFp_simple_cmp', 'local_function', 'function'), ('UNKNOWN', -1), ('UNKNOWN', -1), ('0x8123b6b', '0x8123f1b', 'ec_GFp_simple_cmp', 'local_function', 'function'), ('UNKNOWN', -1), ('0x8123b6b', '0x8123f1b', 'ec_GFp_simple_cmp', 'local_function', 'function'), ('0x8123b6b', '0x8123f1b', 'ec_GFp_simple_cmp', 'local_function', 'function'), ('0x8123b6b', '0x8123f1b', 'ec_GFp_simple_cmp', 'local_function', 'function'), ('0x8123b6b', '0x8123f1b', 'ec_GFp_simple_cmp', 'local_function', 'function'), ('UNKNOWN', -1), ('0x8123b6b', '0x8123f1b', 'ec_GFp_simple_cmp', 'local_function', 'function'), ('UNKNOWN', -1), ('0x8123b6b', '0x8123f1b', 'ec_GFp_simple_cmp', 'local_function', 'function'), ('0x8123b6b', '0x8123f1b', 'ec_GFp_simple_cmp', 'local_function', 'function'), ('0x8123b6b', '0x8123f1b', 'ec_GFp_simple_cmp', 'local_function', 'function'), ('0x8123b6b', '0x8123f1b', 'ec_GFp_simple_cmp', 'local_function', 'function'), ('0x8123b6b', '0x8123f1b', 'ec_GFp_simple_cmp', 'local_function', 'function'), ('0x8123b6b', '0x8123f1b', 'ec_GFp_simple_cmp', 'local_function', 'function'), ('0x8123b6b', '0x8123f1b', 'ec_GFp_simple_cmp', 'local_function', 'function'), ('0x8123b6b', '0x8123f1b', 'ec_GFp_simple_cmp', 'local_function', 'function'), ('0x8123b6b', '0x8123f1b', 'ec_GFp_simple_cmp', 'local_function', 'function'), ('0x8123b6b', '0x8123f1b', 'ec_GFp_simple_cmp', 'local_function', 'function'), ('0x8123b6b', '0x8123f1b', 'ec_GFp_simple_cmp', 'local_function', 'function'), ('0x8123b6b', '0x8123f1b', 'ec_GFp_simple_cmp', 'local_function', 'function')]"
